dtt,rainsum,hidroyear
2023-12-04,72.80000000000001,2023
2023-12-09,73.4,2023
2023-12-14,86.80000000000001,2023
2023-12-19,106.60000000000001,2023
2023-12-24,106.80000000000001,2023
2023-12-29,106.80000000000001,2023
2024-01-03,106.80000000000001,2023
2024-01-08,113.20000000000002,2023
2024-01-13,113.20000000000002,2023
2024-01-18,116.80000000000001,2023
2024-01-23,135.60000000000002,2023
2024-01-28,176.00000000000003,2023
2024-02-02,193.80000000000004,2023
2024-02-07,203.40000000000003,2023
2024-02-12,203.40000000000003,2023
2024-02-17,223.00000000000003,2023
2024-02-22,260.20000000000005,2023
2024-02-27,273.20000000000005,2023
2024-03-04,275.40000000000003,2023
2024-03-09,282.00000000000006,2023
2024-03-14,295.80000000000007,2023
2024-03-19,296.20000000000005,2023
2024-03-24,297.20000000000005,2023
2024-03-29,297.20000000000005,2023
2024-04-03,309.80000000000007,2023
2024-04-08,309.80000000000007,2023
2024-04-13,309.80000000000007,2023
2024-04-18,309.80000000000007,2023
2024-04-23,309.80000000000007,2023
2024-04-28,310.80000000000007,2023
2024-05-03,313.80000000000007,2023
2024-05-08,313.80000000000007,2023
2024-05-13,314.00000000000006,2023
2024-05-18,322.80000000000007,2023
2024-05-23,322.80000000000007,2023
2024-05-28,322.80000000000007,2023
2024-06-02,341.4000000000001,2023
2024-06-07,347.80000000000007,2023
2024-06-12,347.80000000000007,2023
2024-06-17,347.80000000000007,2023
2024-06-22,347.80000000000007,2023
2024-06-27,347.80000000000007,2023
2024-07-02,357.20000000000005,2023
2024-07-07,371.20000000000005,2023
2024-07-12,371.20000000000005,2023
2024-07-17,371.20000000000005,2023
2024-07-22,371.20000000000005,2023
2024-07-27,371.20000000000005,2023
2024-08-01,371.20000000000005,2023
2024-08-06,380.00000000000006,2023
2024-08-11,380.00000000000006,2023
2024-08-16,380.00000000000006,2023
2024-08-21,380.00000000000006,2023
2024-08-26,380.00000000000006,2023
2024-08-31,380.00000000000006,2023
